 StrtDate:08-03-2025 StrtTime:12:57:44 EndDate :08-08-2025 EndTime :18:48:05 MN Converter:CMS-MNG-E Units   :07 Records :007549 Cycle:060
 Adres:51, Attr:OC, Modl:PUMY-P36/48NKMU1(-BS), Serial No:REDACTED, Ver:550000, SubVer:000000, Capa: 200, Modl:03,TypeCode:D6h,SubNo:  ,Group No:-,Branch No:-, UnitInfo:01_80,02_80,03_80,04_80,05_80,06_80,
 Adres:1, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:036602, SubVer:FFFFFF, Capa:  16, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:2, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105301, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:3, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105301, SubVer:FFFFFF, Capa:  10, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:4, Attr:IC, Modl:PAC-MK*BC, Serial No:REDACTED, Ver:140000, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:92h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:5, Attr:IC, Modl:PAC-MK*BC, Serial No:REDACTED, Ver:140000, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:92h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:6, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105604, SubVer:FFFFFF, Capa:   6, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
  , , ,OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),IC(001),IC(001),IC(001),IC(001),IC(002),IC(002),IC(002),IC(002),IC(003),IC(003),IC(003),IC(003),IC(004),IC(004),IC(004),IC(004),IC(005),IC(005),IC(005),IC(005),IC(006),IC(006),IC(006),IC(006),
8/3/2025,16:25:26,208, 23.8, 36.8, 66.2,  7.3, 34.6, 60.9,374.1,118.1, 2060, 211, 19.7, 10.0,,,,,,,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.0, 13.5,551.0,,,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,,,,,,,OFF ,OFF ,OFF ,OFF ,OFF ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.5,  8.1, 14.7,Cool ON, 24.0,  7.5, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.0, 16.5, 16.5,Cool OFF, 26.0, 22.5, 23.0,Stop, 21.5,  7.9,  7.1,Cool ON,
8/3/2025,16:26:26,209, 24.6, 36.4, 66.0,  6.9, 34.6, 61.5,374.1,118.1, 2065, 210, 19.7, 10.0,OFF ,Cooling, 25.5,  6.5,  6.8, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.0, 13.6,548.0, 480,  73,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 186,  60,  60,  60,  60, 180,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  7.9, 15.0,Cool ON, 24.0,  7.5, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.0, 16.5, 17.0,Cool OFF, 26.0, 22.5, 23.0,Stop, 21.5,  7.5,  7.1,Cool ON,
8/3/2025,16:27:26,210, 27.0, 36.8, 66.0,  6.9, 34.6, 62.0,371.2,119.5, 2041, 213, 19.7, 10.0,OFF ,Cooling, 25.5,  6.5,  8.0, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.0, 13.6,547.0, 480,  73,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 198,  60,  60,  60,  60, 180,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.4, 14.5,Cool ON, 24.0,  7.9, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.0, 17.0,Cool OFF, 26.0, 23.0, 23.0,Stop, 21.5,  7.9,  7.5,Cool ON,
8/3/2025,16:28:26,211, 27.0, 36.8, 66.1,  7.3, 34.6, 62.4,371.2,119.5, 2049, 214, 16.3, 10.0,OFF ,Cooling, 25.5,  6.5,  7.5, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.0, 13.6,548.0, 480,  71,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 198,  60,  60,  60,  60, 180,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.5, 14.4,Cool ON, 24.0,  7.5, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.0, 17.0,Cool OFF, 26.0, 22.5, 23.0,Stop, 21.5,  7.9,  7.5,Cool ON,
8/3/2025,16:29:26,212, 26.6, 36.8, 65.9,  7.3, 34.2, 62.6,371.2,119.5, 2051, 214, 16.3, 10.0,OFF ,Cooling, 25.5,  6.5,  8.0, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.0, 13.7,552.0, 480,  71,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 198,  60,  60,  60,  60, 180,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.4, 14.5,Cool ON, 24.0,  7.5, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.0, 17.0,Cool OFF, 26.0, 22.5, 23.0,Stop, 21.0,  7.9,  7.5,Cool ON,
8/3/2025,16:30:26,213, 25.4, 36.4, 65.3,  6.9, 34.2, 62.7,374.1,119.5, 2066, 214, 16.3, 10.0,OFF ,Cooling, 25.5,  6.5,  7.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.1, 13.7,552.0, 480,  69,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 203,  60,  60,  60,  60, 170,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.3, 14.5,Cool ON, 24.0,  7.9, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.0, 17.0,Cool OFF, 26.0, 22.5, 23.0,Stop, 21.0,  7.9,  7.5,Cool ON,
8/3/2025,16:31:26,214, 27.0, 36.4, 65.3,  7.3, 34.2, 63.1,367.0,119.5, 2042, 214, 16.3, 10.0,OFF ,Cooling, 25.5,  6.5,  8.0, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.0, 13.5,550.0, 480,  69,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 211,  60,  60,  60,  60, 175,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.7, 14.4,Cool ON, 24.0,  7.5, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.0, 17.0,Cool OFF, 26.0, 23.0, 23.0,Stop, 21.0,  7.9,  7.5,Cool ON,
8/3/2025,16:32:26,215, 26.2, 35.9, 64.9,  7.3, 34.2, 63.1,371.2,119.5, 2058, 214, 15.1, 10.0,OFF ,Cooling, 25.5,  6.5,  7.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.0, 13.7,551.0, 480,  67,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 203,  60,  60,  60,  60, 170,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.6, 14.4,Cool ON, 24.0,  7.9, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.0, 17.5,Cool OFF, 26.0, 23.0, 23.0,Stop, 21.0,  7.9,  7.5,Cool ON,
8/3/2025,16:33:26,216, 25.4, 35.9, 65.0,  7.3, 33.7, 63.1,371.2,119.5, 2051, 214, 15.1, 10.0,OFF ,Cooling, 25.5,  6.5,  8.1, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.1, 13.8,550.0, 480,  67,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 208,  60,  60,  60,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.3, 14.3,Cool ON, 24.0,  7.9, 17.8,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.0, 17.5,Cool OFF, 26.0, 23.0, 23.0,Stop, 21.0,  7.9,  7.5,Cool ON,
8/3/2025,16:34:26,217, 25.8, 35.9, 64.9,  7.3, 33.7, 63.0,374.1,119.5, 2061, 213, 16.7, 10.0,OFF ,Cooling, 25.5,  6.5,  7.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.2, 13.9,549.0, 480,  65,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 208,  60,  60,  60,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.4, 14.3,Cool ON, 24.0,  7.9, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.5, 17.5,Cool OFF, 26.0, 23.0, 23.0,Stop, 21.0,  7.9,  7.5,Cool ON,
8/3/2025,16:35:26,218, 27.0, 35.9, 65.9,  7.3, 34.2, 63.2,378.3,119.5, 2103, 214, 16.7, 10.0,OFF ,Cooling, 27.5,  5.5,  8.8, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.2, 14.0,551.0, 480,  65,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,34,6, 218,  60,  60,  60,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.4, 14.0,Cool ON, 24.0,  7.9, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 17.5, 17.5,Cool OFF, 26.0, 23.0, 23.0,Stop, 21.0,  7.9,  7.5,Cool ON,
8/3/2025,16:36:26,219, 26.6, 36.4, 66.6,  6.9, 34.2, 63.6,378.3,118.1, 2229, 225, 15.8, 10.0,OFF ,Cooling, 25.5,  6.5,  8.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.2, 13.9,549.0, 480,  72,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,34,6, 218,  60,  60,  60,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.5, 13.5,Cool ON, 24.0,  7.9, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.2, 18.0, 18.0,Cool OFF, 26.0, 23.0, 23.0,Stop, 21.0,  7.9,  7.5,Cool ON,
8/3/2025,16:37:26,220, 27.0, 36.4, 66.9,  6.9, 34.6, 63.8,392.6,113.8, 3061, 275, 15.8, 10.0,OFF ,Cooling, 25.5,  9.0,  8.4, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.9, 14.7,543.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,44,6, 189,  60,  60, 178,  60, 181,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  8.0, 13.5,Cool ON, 24.0,  7.9, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.7, 17.5, 18.0,Cool ON, 26.0, 22.5, 23.0,Stop, 21.0,  7.5,  7.1,Cool ON,
8/3/2025,16:38:26,221, 32.4, 36.4, 69.6,  4.4, 34.6, 64.6,395.4,108.1, 2828, 249, 12.6, 10.0,OFF ,Cooling, 25.5,  9.0, 10.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.4, 14.7,546.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,41,6, 187,  60,  60, 177,  60, 180,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0,  6.1, 14.3,Cool ON, 24.0,  8.3, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.7,  7.0, 12.5,Cool ON, 26.0, 22.5, 23.0,Stop, 21.0,  6.3,  5.5,Cool ON,
8/3/2025,16:39:26,222, 31.6, 35.9, 71.2,  7.3, 34.2, 65.5,388.3,112.4, 2155, 201, 12.6, 10.0,OFF ,Cooling, 27.5,  7.0, 10.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.2, 14.3,548.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,32,6, 182,  60,  60, 173,  60, 176,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0,  6.3, 14.5,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  6.5,  6.5,Cool ON, 26.0, 22.5, 22.5,Stop, 21.0,  6.3,  5.5,Cool ON,
8/3/2025,16:40:26,223, 30.7, 35.9, 69.9,  7.3, 34.2, 65.6,381.2,119.5, 1984, 201, 12.5, 10.0,OFF ,Cooling, 27.5,  7.0,  9.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.9, 14.0,550.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,30,6, 182,  60,  60, 172,  60, 175,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0,  7.9, 15.5,Cool ON, 24.0,  8.3, 17.4,Stop, 24.0, 22.8, 23.2,Stop, 21.0,  8.0,  7.5,Cool ON, 26.0, 23.0, 23.0,Stop, 21.0,  7.5,  7.5,Cool ON,
8/3/2025,16:41:26,224, 32.0, 36.4, 68.3,  7.7, 34.6, 65.5,371.2,123.7, 1928, 205, 12.5, 10.0,OFF ,Cooling, 27.5,  7.0,  8.0, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.8, 13.6,551.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,30,6, 182,  60,  60, 172,  60, 175,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0,  8.9, 15.8,Cool ON, 24.0,  8.3, 17.4,Stop, 24.0, 22.8, 23.2,Stop, 20.7,  9.0,  8.5,Cool ON, 26.0, 23.0, 23.0,Stop, 21.0,  8.7,  8.3,Cool ON,
